Oc1[nH+]c(cccc2)c2[nH]1,-1.7
NC(C1)Cc2c1cccc2,9.55
Nc1cc(CCC2)c2cc1,5.35
NC(CC1)c2c1cccc2,9.21
c1ccc(cncc2)c2c1,5.36
C(CC1)Cc2c1cncc2,6.65
C(CNC1)c2c1cccc2,9.48
C(CC1)CC2C1CNCC2,10.95
Cc(cc1)cc2c1NCC2,5
C(C1)CNc2c1cccc2,4.96
Cc1ccc(C2NC2)cc1,6.76
C[C@@H](CC1)N2C1CC[C@@H]2C,11.74
C[C@H](CC1)N2[C@@H]1CC[C@@H]2C,11.48
C[C@H](CC1)N2[C@H]1CC[C@@H]2C,10.23
C[C@@H]1N(C)[C@@H](CCC2)[C@@H]2C1,10.1
CN1C2=CCCC1CCC2,8.8
c1ccc2ncccc2c1,4.89
C1Cc2cccnc2CC1,6.6
C(CC1)CC2C1NCCC2,10.9
CC(C)(C)N1C2C1CCC2,9.22
Clc1ccc(C2NC2)cc1,6.18
Brc(cc1)cc2c1NCC2,3.7
C(C1)CNC1c1cccs1,9.35
ClCC1N(CC2)CCC2C1,9.68
ClCC1C(CC2)CCN2C1,10.15
CN(CC1OC1)CC1OC1,6.45
O=C([C@H]1[C@@H]2CCC1)NC2=O,9.53
C(C1OC1)N1CCOCC1,5.88
CC1=CCN(CC2)[C@H]1[C@@H]2O,9.6
C[C@H](CC1)[C@@H]2N1CC[C@@H]2O,10.92
CN([C@H](CC1)C2)[C@@H]1C[C@@H]2O,10.33
CN([C@H](CC1)C2)[C@@H]1C[C@H]2O,9.86
OC[C@@H]1[C@H](CCC2)N2CC1,10.87
OCC1N(CC2)CCC2C1,10.85
COC1N(CC2)CCC2C1,8.87
OCC1C(CC2)CCN2C1,10.56
Oc1nsc2c1cccc2,7.01
Oc1cccc2c1ncs2,1.25
Oc1cccc2c1ncs2,8.77
Oc(cc1)cc2c1ncs2,9.21
S=C1Oc(cccc2)c2N1,6.33
OC([C@@]12O[C@@H]1CC[NH2+]C2)=O,2.63
[O-]C([C@@]12O[C@@H]1CCNC2)=O,9.14
Nc(nc1)nc2c1[nH]cn2,3.8
Nc(nc1)nc2c1[nH]cn2,9.93
Nc1ncnc2c1cn[nH]2,4.59
Nc1ncnc2c1cn[nH]2,10.84
Nc1ncnc2c1[nH]nc2,5
Nc1ncnc2c1[nH]nc2,10.15
Nc1ncnc2c1nc[nH]2,4.26
Nc1ncnc2c1nc[nH]2,9.86
Nc1ncnc2c1[nH]cn2,4.2
Nc1ncnc2c1[nH]cn2,9.74
Nc1nc2ncncc2[nH]1,4.68
Nc1nc2ncncc2[nH]1,9.36
Nc1ncc2[nH]c[nH+]c2n1,-0.28
S=C1NC=Nc2c1[nH]nn2,4.6
O=C1n2nnnc2C=CN1,6.95
c1c2nccnc2cnc1,2.5
Nc1cccc2c1cn[nH]2,3.29
Nc1n[nH]c2c1cccc2,3.15
Cc(cc1)cc2c1[nH]nn2,8.9
Nc1cc([nH]nc2)c2cc1,4.8
Nc1cc([nH]nc2)c2cc1,14.3
Nc1cc([nH]nc2)c2cc1,3.91
Nc(cc1)cc2c1[nH]nc2,5.15
Nc1cccc2c1[nH]nc2,3.05
Nc(cc1)cc2c1[nH]cn2,6.11
Nc1nc(cccc2)c2[nH]1,7.49
Cc1nc2ncccc2[nH]1,4.6
Nc(cc1)cc2c1[nH]c[nH+]2,3.07
Clc(cc1)cc2c1[nH]nn2,7.7
On1nnc2c1cccc2,4.6
Nc1nc(cccc2)[n+]2o1,7.18
CC(C(Cc1ccccc1)C(C)=O)=O,10.49
O=C(CC(c1cccs1)=O)C(F)(F)F,6.31
[4H]c1c([4H])c([4H])c(C(O)=O)c([4H])c1[4H],4.18
COc1cc(C(O)=O)cc(OC)c1O,4.2
CCOc1c(/C=C\C(O)=O)cccc1,4.35
CCOc1c(/C=C/C(O)=O)cccc1,4.68
CCCCOc1cccc(C(O)=O)c1,4.25
CCC(C(O)=O)Oc1c(C)cccc1,3.43
Cc1ccc(/C=C/C(C(O)=O)=O)cc1,1.96
Cc1cc(C)c(C(C(O)=O)=O)c(C)c1,1.34
Cc(cc1)ccc1C(/C=C/C(O)=O)=O,3.44
CCCCOc(cc1)ccc1C(O)=O,4.48
CC(C)COc(cc1)ccc1C(O)=O,4.48
CCCCOC(c(cc1)ccc1O)=O,8.34
OS(c1cc(C(F)(F)F)ccc1)(=O)=O,-6.93
CO[C@H]([C@@H]([C@H]([C@H]1O)O)O)O[C@@H]1C(O)=O,3.55
[O-]C(c([o+]c1C(O)=O)cc(O)c1O)=O,1.8
OC(c([o+]c1C(O)=O)cc(O)c1O)=O,0.6
[O-]C(c([o+]c1C([O-])=O)cc(O)c1O)=O,9.82
C1CNCCNCCCNCCNC1,11.1
Cc(cc1)ccc1NN=C(C#N)C#N,-0.83
Cc(cc1)ccc1NN=C(C#N)C#N,6.75
Cc(cccc1)c1NN=C(C#N)C#N,-0.84
Cc(cccc1)c1NN=C(C#N)C#N,6.9
N#CC(C#N)=NNc(cccc1)c1Cl,5.84
N#CC(C#N)=NNc(cccc1)c1Cl,-0.77
N#CC(C#N)=NNc(cccc1)c1Br,6.35
N#CC(C#N)=NNc(cccc1)c1Br,-0.8
N#CC(C#N)=NNc1cccc(Cl)c1,6
N#CC(C#N)=NNc1cccc(Cl)c1,-0.78
N#CC(C#N)=NNc(cc1)ccc1Cl,6.15
N#CC(C#N)=NNc(cc1)ccc1Cl,-0.79
N#CC(C#N)=NNc(cccc1)c1O,6.1
N#CC(C#N)=NNc1cccc(O)c1,6.45
CC/N=C(/c(cccc1)c1O)\N=[N+]=[N-],9.4
CC(/N=C1\SC(S(N)(=O)=O)=NN1C)=O,7.3
CC(N(C)c(s1)nnc1S(N)(=O)=O)=O,7.4
CCNC(CC(C)(C)C1)=C/C1=N\CC,12.13
CC(Cc1ccccc1)NCCC#N,7.23
C1CCNCCCCCCNCCC1,9.6
C[C@@H](C(O)=O)NC([C@H](CC1)NC1=O)=O,3.6
CC(c(cc1)ccc1[N+]([O-])=O)[N+]([O-])=O,6.51
CC(c1cccc([N+]([O-])=O)c1)[N+]([O-])=O,6.67
CC(Nc(cc1)cc([N+]([O-])=O)c1O)=O,6.78
CN(C(c(cc1)ccc1[N+]([O-])=O)=O)O,7.92
CC(C)(C)C(c1cc(C(C)=O)n[nH]1)=O,9.7
CN(C)C(/C=C(/c1ccncc1)\O)=O,7.32
CN(C)C(CC(c1ccncc1)=O)=O,7.75
CCOC(N1CCN(CC#C)CC1)=O,5.44
CCN(CC)c(cc1)ccc1[N+]([O-])=O,1.7
CCCC(C)C(C(N1)=O)C([O-])=NC1=S,11.41
CCOc1cc(/N=C/N(C)C)ccc1,8.87
Cc1cccc(C)c1NC(CNC)=O,7.99
CC(C)NCC(c1cc(N)ccc1)O,9.6
CCOc(cc1)ccc1/N=C/N(C)C,9.24
CC(C)(C1)NC(C)(C)CC1NCCO,10.52
CC(C)[NH2+]CC(c1cc(N)ccc1)O,4.22
CC(C)(C1)[NH2+]C(C)(C)CC1NCCO,7.42
CCCSC(CCCc1c[nH]cn1)=O,7.55
CC(C)(C(OC)=O)c1c[nH]c(CO)n1,6.18
[O-][N+](c1cc(/C=C/C=N/O)ccc1)=O,10.16
C[N+](C)(C)c(cc(cc1)[N+]([O-])=O)c1O,4.35
C[N+](C)(C)c(cc1)cc([N+]([O-])=O)c1O,5.03
CN(C)Cc(cc(cc1)[N+]([O-])=O)c1[O-],9.93
C[NH+](C)Cc(cc(cc1)[N+]([O-])=O)c1O,5.75
CC(Nc(cc1)ccc1S(N)(=O)=O)=O,10.02
CC(NS(c(cc1)ccc1N)(=O)=O)=O,5.35
CC(NS(c(cc1)ccc1N)(=O)=O)=O,1.58
CCCCCNCc1ccc(C)cc1,10.08
CCCCCCCNc1ccccc1,5.09
CC(C)(C)c1cccc(C(C)(C)C)n1,4.95
CCCCCCCCN1CCCCC1,8.28
CC(C)(C)c1cc(C(C)(C)C)ncc1,6.7
CCN(CC)CCSC1CCCCC1,8.11
CCCCCSC(c1ccccc1)=N,8.5
CC(C)CCSC(c1ccccc1)=N,8.43
OC(CNC(c(cccc1)c1O)=O)=O,3.63
[O-][N+](/C=C/c1cc(C(O)=O)ccc1)=O,3.9
[O-][N+](/C=C/c(cc1)ccc1C(O)=O)=O,3.94
[O-][N+](c1ccc(CCC(O)=O)cc1)=O,4.54
[O-][N+](c1cc(/C=C\C(O)=O)ccc1)=O,3.63
[O-][N+](c1cc(/C=C/C(O)=O)ccc1)=O,4.08
[O-]C(CNC(c(cccc1)c1O)=O)=O,8.16
[O-][N+](c1cccc(SCC(O)=O)c1)=O,3.4
[O-][N+](c1cccc([Se]CC(O)=O)c1)=O,3.55
[O-][N+](c(cccc1)c1SCC(O)=O)=O,3.18
[O-][N+](c(cccc1)c1[Se]CC(O)=O)=O,3.45
[O-][N+](c(cc1)ccc1SCC(O)=O)=O,3.2
[O-][N+](c(cc1)ccc1[Se]CC(O)=O)=O,3.46
[O-]C(CNS(c1ccccc1)(=O)=O)=O,11.4
N#CC(CCC(O)=O)c1ccccc1,4.4
CC(C(c1ccccc1)C#N)C(O)=O,3.7
CC(CC(O)=O)(c1ccccc1)C#N,3.99
CCC(C)C(CCN1CCOCC1)=O,7.07
CC(Cc(cc1)cc(OC)c1OC)N,9.6
CC(CC(Nc1cc(C)ccc1)=O)=O,10
CC(CC(Nc1ccc(C)cc1)=O)=O,10.15
CC(C)(C)N(C(c1ccccc1)=O)O,10.1
CCOC(CCCc1ncccc1)=O,5.32
CCOCCNc(cc1)ccc1OC,4.99
CCOCCNc1cc(OC)ccc1,3.67
CCCCOC(c(cc1)ccc1N)=O,2.47
CCOC(c1ccc(CCN)cc1)=O,9.58
N#CCCC(C(O)=O)c1ccccc1,3.92
N#CC(CC(O)=O)Cc1ccccc1,3.91
CCOC(CC(c1ccccc1)N)=O,8.32
CC(Cc1ccccc1)(C(O)=O)C#N,2.29
[O-]C(CCCCCN1CCCCC1)=O,10.47
CC(C)C(C(O)=O)[NH2+]c1ccccc1,4.4
CC(C)[NH2+]CC(c(cc1)ccc1O)=O,7.56
CC(C)NCC(c(cc1)ccc1[O-])=O,9.58
CC(c(cc1)cc(CN(C)C)c1[O-])=O,10
C[N+]1(CCCCC(O)=O)CCCCC1,4.33
O=S(C(F)(F)F)(Nc1ccccc1)=O,4.85
NS(c1cc(C(F)(F)F)ccc1)(=O)=O,8.98
CCOC(NC(c1ccccc1)=O)=S,7.46
CCN(CC)Cc(cc(C)cc1)c1O,10.84
CCN(CC)Cc(cc(C)cc1)c1O,8.94
CCCCCNCc(cccc1)c1O,8.65
CCC/C(/N)=C/C(c1ccccc1)=O,-1.12
CCN(CC)Cc(c(C)ccc1)c1O,8.65
CCN(CC)Cc(cccc1C)c1O,8.19
CCN(CC)Cc(cccc1)c1OC,10.2
C[N+](C)(C)CCCc(cc1)ccc1O,9.8
C[N+](C)(C)CCCc1cccc(O)c1,9.64
C[N+](C)(C)CCCc(cccc1)c1O,9.78
CCN(CC)Cc(cccc1C)c1[O-],10.91
CC[NH+](CC)Cc(cccc1C)c1O,10.02
CC(CC(Nc1cc(C)ccc1)=S)=O,7.56
CC(CC(Nc1ccc(C)cc1)=S)=O,7.65
CC(C)NCC(c1cccc(F)c1)O,9.48
CCNC(/C=C(\c1ccccc1)/[70SH])=O,4.73
CCN(CC)Cc(cc(cc1)F)c1O,10.84
CCN(CC)Cc(cc(cc1)Cl)c1[O-],11.19
CC[NH+](CC)Cc(cc(cc1)Cl)c1O,8.11
CC[NH+](CC)Cc(cc(cc1)F)c1O,8.23
CCN(CC)Cc(cc(cc1)Br)c1[O-],10.67
CC[NH+](CC)Cc(cc(cc1)Br)c1O,7.7
CC[NH+](CC)Cc1cccc(F)c1O,7.26
CC[NH+](CC)Cc(c(O)ccc1)c1Cl,7.5
CCOC([C@@H](C1)[C@@H](C(O)=O)NC1=O)=O,3.5
[O-][N+](c1ccc(C(C(O)=O)O)cc1)=O,2.99
[O-][N+](c1cc(C(C(O)=O)O)ccc1)=O,3.03
[O-][N+](c1c(C(C(O)=O)O)cccc1)=O,3.15
[O-][N+](c(cccc1)c1OCC(O)=O)=O,2.9
COC(c(cc1)cc([N+]([O-])=O)c1O)=O,5.4
[O-][N+](c(cc1)ccc1OCC(O)=O)=O,2.89
[O-][N+](c1cc(C(O)=O)c(CO)cc1)=O,3.14
NS(c(cc1)ccc1P(O)(O)=O)(=O)=O,1.42
NS(c(cc1)ccc1P([O-])([O-])=O)(=O)=O,10
NS(c(cc1)ccc1P([O-])(O)=O)(=O)=O,6.38
[NH3+]C(c(cccc1O)c1[O-])P([O-])([O-])=O,12.42
[NH3+]C(c(cccc1O)c1O)P([O-])(O)=O,5.06
[O-]S(CC(CN1CCOCC1)O)(=O)=O,6.91
[NH3+]C(c(cccc1O)c1O)P([O-])([O-])=O,9.44
O=CNOC(/C=C/c1ccccc1)=O,5.9
NC(C(CC(O)=O)c1ccccc1)=O,4.23
CCOC(/C(/c1ccccc1)=N/O)=O,8.95
CCC(C(N1CCCCC1)=O)C(O)=O,3.86
CC(C)c(cc(c(C)c1)O)c1[N+]([O-])=O,4.2
CCc1cc([N+]([O-])=O)cc(CC)c1O,7.73
CCCCOC(c1c[n+](O)ccc1)=O,0.03
CCOC(c(cc1C)cc(C)[n+]1O)=O,-0.13
CC(NS(c1ccc(C)cc1)(=O)=O)=O,4.8
CCNc1nc(Cl)nc(NC(C)C)n1,1.61
OCCN(CCc1nnn[nH]1)CCO,9.2
N#CC(Cc(cc1)ccc1C#N)C#N,10.96
CC(C)NNC(CC1)CCN1C(C)C,9.55
CC(C)NNC(CC1)CC[NH+]1C(C)C,6.3
CN(C)/C=N/c1cccc([N+]([O-])=O)c1,7.29
N#CC(c(cc1)ccc1[N+]([O-])=O)C#N,2.35
N#CCc(ccc(C#N)c1)c1[N+]([O-])=O,11.43
CN(C)/C=N/c(cccc1)c1[N+]([O-])=O,5.65
CN(C)/C=N/c(cc1)ccc1[N+]([O-])=O,6.71
Nc(cc1)ccc1C(O)=C(C#N)C#N,4.28
O/N=C/C(NCCN1CCOCC1)=O,6.19
NCC(Nc(cc1)ccc1[N+]([O-])=O)=O,8.5
CC(NC(Cc1c[nH]cn1)C([O-])=O)=O,7.11
CC(NC(Cc1c[nH]c[nH+]1)C(O)=O)=O,2.94
NC(NS(c(cc1)ccc1N)(=O)=O)=O,5.41
N#CCCN(CCC#N)c1nnn[nH]1,4.85
CCCCCCCCCCCC(O)=O,4.89
OC(CC(CC(/C=C/C(O)=O)=O)=O)=O,3.6
OC(CC(CC(/C=C/C(O)=O)=O)=O)=O,3.6
[O-]C(CC(CC(/C=C/C([O-])=O)=O)=O)=O,8.4
[O-]C(CC(/C=C(/C=C/C([O-])=O)\[O-])=O)=O,10.5
C#CC#CC=C=CC(CCC(O)=O)O,4.8
C#CC#CC#CCC(CCC(O)=O)O,4.75
C[Si](C)(C)O[Si](C)(C)CCCC(O)=O,5.03
N[C@@H](CSSC[C@@H](C(N)=O)N)C(N)=O,6.41
CC(C)NCCCCCCNC(C)C,11.21
NCCCCCCCCCCCCN,10.79
CC(C)NCCCCCC[NH2+]C(C)C,10.94
CCN(CC)CC(CN(CC)CC)O,9.8
CC(C)(CCN(C)C)NC(C(C)=C)=O,9.37
CCN(C)CCOCCN(CC)CC,10.12
CCN(CC)CC(C[NH+](CC)CC)O,7.74
CCN(C)CCOCC[NH+](CC)CC,8.46
NNC(C(C(C(F)(F)F)(F)F)(F)F)=O,8.02
CCCCCCCCCCCCCN,10.63
CCCCN(C)CCOC(C(C)=C)=O,8.27
CCC(CN(CC(C)O)C(C)(C)C)O,9.5
CCCCCN(CCO)CC(CC)O,9.1
CCCN(CC(CC)O)CC(CC)O,9
CCCCCCN(CCO)CC(C)O,9
CCCCCN(CC(C)O)CC(C)O,9
CCN(CC)CC(C)OC(C(C)=C)=O,8.65
CCCCCCCCNCCC([O-])=O,10.6
CCCCCCCC[NH2+]CCC(O)=O,3.56
NCCCCCCCCCCC([O-])=O,11
NCCCCC#CC#CCCC([O-])=O,10.53
[NH3+]CCCCCCCCCCC(O)=O,4.62
[NH3+]CCCCC#CC#CCCC(O)=O,4.15
CCCCCCCCOCCN(C)C,8.87
CN(C)CCCN(C)CCCN(C)C,10
CN(CCC[NH+](C)C)CCC[NH+](C)C,6.4
CN(C)CCCN(C)CCC[NH+](C)C,9
CCN(CC)/N=C(/CC[Si](C)(C)C)\N,10.65
NCC(NC(CCC(N)=O)C(O)=O)=O,2.88
NCC(NC(CCC(N)=O)C(O)=O)=O,8.29
NC(CCC(N)=O)C(NCC(O)=O)=O,7.52
NC(CCC(N)=O)C(NCC(O)=O)=O,3.15
CC[NH+](CC)CCCNC(/C=N/O)=O,8.75
C[NH+](CCCNC(/C=N/O)=O)CC=C,8.48
CCN(CC)CCCNC(/C=N/[O-])=O,10.33
CN(CCCNC(/C=N/[O-])=O)CC=C,9.5
C[NH+](C)CCCCCNC(/C=N/O)=O,8.88
CN(C)CCCCCNC(/C=N/[O-])=O,10.29
NC(c1cc[n+](CCC#N)cc1)=O.[Br-],13.3
NC(c1c[n+](CCC#N)ccc1)=O.[Br-],13.16
COc1c(C(O)=O)oc2c1cccc2,3.7
OC(/C=C/c(cc1)cc2c1OCO2)=O,4.6
COc(c(O)c1)cc(C=C2)c1OC2=O,6.5
OC(Cc1cc2ccccc2cc1)=O,4.26
OC(Cc1cccc2ccccc12)=O,4.24
Cc1c(C(O)=O)c2ccccc2cc1,3.11
CC(C)C(C(c1c2cccc1)=O)C2=O,7.4
O=C(CCC1C2CCCCC2)CC1=O,5.5
Oc(cccc1)c1-c(cccc1)c1O,7.5
O/C(/c1ccco1)=C\c1ccccc1,8.5
Oc(cc1)ccc1-c(cc1)ccc1O,9.4
[O-]c(cccc1)c1-c(cccc1)c1O,14.7
[O-]c(cc1)ccc1-c(cc1)ccc1O,14.1
CC(C)c1c(cc(cc2)O)c2ccc1,9.52
CC(C)([C@H](CC1)C2C(O)=O)[C@@]1(C)C2=O,3.76
OC(C(CCC1)Oc2c1cccc2)=O,3.63
COc1ccc([C@@H](C2)[C@H]2C(O)=O)cc1,4.62
CC(C)([C@@H](CC1)[C@H]2C(O)=O)[C@]1(C)[C@H]2O,2.74
CC(C)([C@@H](CC1)[C@@H]2C(O)=O)[C@]1(C)[C@H]2O,2.05
OC(c1cc2ccccc2cc1O)=O,2.71
CC[C@H]([C@@]1([C@H](CC2)C[C@H]2C1)O)C(O)=O,4.26
CC[C@@H]([C@@]1([C@H](CC2)C[C@H]2C1)O)C(O)=O,4.07
OC(c(c1c2)cccc1ccc2O)=O,3.69
CC(C(C(c1c2cccc1)=O)C2=O)=O,2.88
[O-]C(c(c1ccccc1cc1)c1O)=O,10.92
[O-]C(c1cc2ccccc2cc1O)=O,12.19
[O-]C(c(c1c2)cccc1ccc2O)=O,9.6
CC(c(c(O1)c2)cc(Cl)c2O)=CC1=O,6.1
Nc1cc(-c2nccc(N)c2)ncc1,8.8
Cc1cc(-c2nn(C)c(C)c2)nn1C,2.22
Cc1cc(Cn2nc(C)cc2C)n[nH]1,3.5
Cc1cc(-n2nc(C)cc2C)nn1C,2.19
Nc1cccc(-c2cccc(N)n2)n1,6.7
Cc1cc(-c2[nH+]n(C)c(C)c2)nn1C,-0.6
Cc1cc(Cn2[nH+]c(C)cc2C)n[nH]1,1.2
Cc1cc(-n2nc(C)cc2C)[nH+]n1C,-2.9
CCCCc1nc(N)c2ncsc2n1,3.49
Cc1n[nH]c(N(C)C(N2C)=O)c1C2=O,9.83
OC(c1cc(-c2nnn[nH]2)ccc1)=O,3.74
OC(c(cc1)ccc1-c1nnn[nH]1)=O,3.63
CC1CC(C(O)=O)c2nnnn2CC1,3.2
CC(CCC1)n2nnnc2C1C(O)=O,3.3
OC(c(cccc1)c1-c1nnn[nH]1)=O,2.9
CC(n1c(Cc2ncc[nH]2)ncc1)=O,6.6
CC(N(CCN1)c2c1ncnc2C)=O,5.26
CC(n1c(Cc2[nH+]cc[nH]2)ncc1)=O,1.93
[O-]c1c2[nH]cnc2nc(C(F)(F)F)n1,5.1
[O-]c1c2[nH]cnc2nc(C(F)(F)F)n1,11.2
Oc1c2[nH]c[nH+]c2nc(C(F)(F)F)n1,1.1
Cc(cc(cc12)[N+]([O-])=O)c2nnn1O,3.43
Cc(cc1)cc2c1N=C(C)CC(C)=N2,4
C(CN1CCCCC1)N1CCCCC1,9.43
Cc(cc1)cc2c1N=C(C)C=C(C)N2,3.5
Cc(cc1)cc2c1N=C(C)C=C(C)N2,5.8
CC(C)(CC1)NC1C1NC(C)(C)CC1,10.3
NC1CCN(Cc2ccccc2)CC1,9.79
Cc1cc(-c2nccc(C)c2)ncc1,5.32
Nc(cc1)ccc1-c(cc1)ccc1N,4.96
C(c1ccncc1)=C\c1ccncc1,5.57
C(c1ccncc1)=C/c1ccncc1,5.82
Cc(cc12)cc(C)c1nc(C)cc2N,10.4
C(C[NH+]1CCCCC1)N1CCCCC1,6.12
CC(C)(CC1)NC1C1[NH2+]C(C)(C)CC1,6.95
NCCC[n+]1cc2ccccc2cc1,8.97
[NH3+]C1CCN(Cc2ccccc2)CC1,7.05
CCc1ncc(C2[NH+](C)CCC2)cc1,3.69
Nc(cc1)ccc1-c(cc1)ccc1[NH3+],3.66
Clc(cc1)cnc1-c(cc1)ncc1Cl,3.96
CN(C)c1ncc(-c2ccccc2)s1,4.89
NCC[n+]1cc2ccccc2c(Br)c1,6.71
Cc1c(C)nc(-c(cccc2)c2[S-])[nH]1,9
Cc1c(C)[nH+]c(-c(cccc2)c2S)[nH]1,3.9
[O-][N+](c(cccc1C(N2)=O)c1C2=O)=O,8.8
[O-][N+](c(cc1)cc(C(N2)=O)c1C2=O)=O,8.68
[O-]S(c1cc(O)c2[nH]ncc2c1)(=O)=O,8
[O-]S(c(c1c(cc2)[nH]nc1)c2O)(=O)=O,10.55
[O-]S(c(cc1)c(cn[nH]2)c2c1O)(=O)=O,7.6
[O-]S(c1c(cn[nH]2)c2cc(O)c1)(=O)=O,8.85
[O-]S(c(c([nH]nc1)c1cc1)c1O)(=O)=O,9.45
[O-]S(c1cc(O)c(cn[nH]2)c2c1)(=O)=O,8.1
[O-]S(c(cc1)c2[nH]ncc2c1O)(=O)=O,7.6
[O-]S(c1c2[nH]ncc2cc(O)c1)(=O)=O,9.65
O=C(/C(/N1)=C/c2ccccc2)NC1=O,8.6
O=C(C(Cc1ccccc1)N1)NC1=O,9.03
O=C(CC(c1ccccc1)N1)NC1=O,11.22
C(CN1CCOCC1)N1CCOCC1,6.65
COc1nc2ccccc2nc1OC,-1.15
Nc1cc([N+]([O-])=O)cc2ccccc12,2.24
Nc1c(ccc([N+]([O-])=O)c2)c2ccc1,3.15
Nc1cc2ccccc2c([N+]([O-])=O)c1,2.62
Nc(c1ccccc11)ccc1[N+]([O-])=O,0.53
Nc1c(cccc2[N+]([O-])=O)c2ccc1,2.8
Nc1c(cc(cc2)[N+]([O-])=O)c2ccc1,2.83
Nc(ccc1ccccc11)c1[N+]([O-])=O,-0.92
Nc1cc2ccccc2cc1[N+]([O-])=O,1.48
Nc(c1ccccc1cc1)c1[N+]([O-])=O,-1.6
Nc1c2c([N+]([O-])=O)cccc2ccc1,2.79
Nc1ccc(ccc([N+]([O-])=O)c2)c2c1,3.13
Nc1ccc(cc(cc2)[N+]([O-])=O)c2c1,2.9
Nc1ccc(cccc2[N+]([O-])=O)c2c1,2.86
Nc1ccc2c([N+]([O-])=O)cccc2c1,3.16
Nc1ccc(C([O-])=O)c2ncccc12,8.46
Nc1ccc(C([O-])=O)c2ncccc12,12.58
[O-]C(CCc1nc(cccc2)c2[nH]1)=O,5.7
[O-]C(CCc1nc(cccc2)c2[nH]1)=O,13.1
C(C[NH+]1CCOCC1)N1CCOCC1,3.63
O=S(C1)(NC=Nc(cc2)c1cc2Br)=O,9.3
CC(Nc(cc1)c2cc1Cl)=NS2(=O)=O,8.62
COC(c1nc(cc(cc2)Cl)c2[nH]1)=O,0.3
Cn1c(c(O)ccc2O)c2nc1CCl,4.03
Cn1c(c(O)ccc2O)c2nc1CCl,8.4
Cn1c(c(O)ccc2O)c2nc1CBr,3.99
[O-][N+](c1cccc(C2SCCN2)c1)=O,4.63
[O-][N+](c1ccc(C2SCCN2)cc1)=O,4.55
CCc1nc(cc(cc2)OCC)c2[nH]1,6.27
CCCc1c(cccc2O)c2ncn1,8.82
OC(CN1CCCC1)CN1CCCC1,9.73
CN(C=NC=C1c2ccccc2)C1=O,1.5
CCc(c(-c1ccccc1)n[nH]1)c1O,7.8
CC(N(C)N1c2ccccc2)=CC1=O,1.45
CC(N(c1ccccc1)N1C)=CC1=O,2.4
Cc(c(C)nn1-c2ccccc2)c1O,11.3
Cc1nn(C)c(O)c1-c1ccccc1,10.9
O=C(c1ccccc1)N1CCNCC1,7.79
CN(C=C1c2ccccc2)C=NC1=O,1.99
Cc(cc1)ccc1C(c1n[nH]cc1)=O,12.02
CN(c1ccccc1)C1=NCCCO1,10.71
Cc1cc(OC)nn1-c1ccccc1,1.5
OC(CN1CCCC1)C[NH+]1CCCC1,7.75
CN(C)c1c(cccc2O)c2[nH+]cc1,7.05
Cc1cnc(-c2ccccc2)c([O-])n1,9.3
Cc1cnc(-c2ccccc2)c(O)[nH+]1,0.7
Cc1cnc(-c2ccccc2)c(O)[nH+]1,-6
C[NH+](CCC1)C1c(cc1)cnc1OC,1.34
O=S(Cc1ccccc1)c1ncc[nH]1,9.8
O=C(c1n[nH]cc1)c(cc1)ccc1Cl,11.87
CN(CC(C1=C/C2=N\O)O)C1=CC2=O,8.6
CC(N1CCc2noc(O)c2CC1)=O,4.3
[O-][N+](c(ccc1cccnc11)c1O)=O,1.94
[O-][N+](c(c1cccnc11)ccc1O)=O,2.88
N=C(c1ccccc1)c1ccccc1,6.82
C(c1ccccc1)=C\c1ccncc1,5.77
C(c1ccccc1)=C/c1ccncc1,5.97
C(c1ccccc1)=N/c1ccccc1,4.55
Cc1cccc(Nc2ccccc2)c1,0.92
Cc(cc1)ccc1Nc1ccccc1,1.16
CN(C1CCCCC1)c1ccccc1,6.35
Cc(cccc1)c1NC1CCCCC1,5.34
C(c1ccccc1)Sc1ccncc1,5.41
Clc1cc(Nc2ccccc2)ccc1,2.34
C(c1ccccc1)Sc1ncccc1,3.23
Clc(cc1)ccc1Nc1ccccc1,0
Brc(cc1)ccc1Nc1ccccc1,1.73
Nc(cc1)ccc1[I+]c1ccccc1,1.66
Cc1csc(Cc2ccccc2)[n+]1C,10.75
Nc1cccc([I+]c2ccccc2)c1,1.87
FC(c1cccc2ncccc12)(F)F,3.09
FC(c1cc2ncccc2cc1)(F)F,3.16
[O-][N+](c1cc(C(C2)=O)c2c(Br)c1O)=O,2.88
ONC(c1cccc2ccccc12)=O,7.7
OC(CCc1c[nH]c2c1cccc2)=O,4.87
Cc1c(CC(O)=O)c(cccc2)c2[nH]1,4.67
CC(c(c1cccnc11)ccc1O)=O,4
CC(c(c1cccnc11)ccc1O)=O,7.75
COC(c1nc2ccccc2cc1)=O,1.75
Oc1c(CN2CCOCC2)cccc1,7.71
Oc1c(CN2CCOCC2)cccc1,10.27
Cc1nc(Cc2ccccc2)c(O)o1,10.34
COC(c1cc2cccnc2cc1)=O,3.8
CN(C1O)C=Cc(cc2)c1cc2OC,2.15
CC(Oc1cccc2cccnc12)=O,3.3
CCSC([C@H](C1)N(C)[C@@H]2CC1=O)[C@H]2O,4.9
CCSC([C@@H](C1)N(C)[C@H]2CC1=O)[C@H]2O,5.4
Oc1c(CN2CCCCC2)cccc1,8.6
OC(c1ccccc1)c1ncccc1,12.85
OC(c1ccccc1)c1ncccc1,4.44
